92	6933
92	314
93	2476
93	975
93	4480
94	663
95	5043
95	6565
96	3297
96	5611
96	7553
96	3431
96	5833
96	4331
96	2348
96	3758
96	2159
96	3856
96	5225
96	3603
96	5877
96	7353
96	1021
96	5278
96	4127
97	4812
98	4658
98	4147
98	4677
98	5877
98	7351
98	3834
98	3127
98	5893
98	6428
98	653
99	4226
99	4164
99	2855
99	6442
99	4107
99	300
99	2078
99	5626
99	5275
99	3901
99	3451
99	5535
100	1796
101	5362
102	3874
102	7011
102	4212
102	485
102	5863
102	2968
102	2745
102	6922
102	2392
102	3699
103	2649
103	291
103	114
103	2453
103	3335
103	1496
103	3545
103	5434
103	7227
103	6640
104	1794
104	3716
104	212
104	5000
104	7508
104	1672
104	6861
104	4786
104	2788
104	6839
104	7225
104	3774
104	6303
105	900
105	1047
105	5282
105	523
105	4236
105	4237
105	1297
105	3537
105	5716
105	6229
105	4247
105	3097
105	5919
105	1990
105	2146
105	4672
105	5284
105	6885
105	6888
105	4339
105	5588
105	3957
105	3487
105	772
105	2106
105	956
105	2769
105	1534
105	2944
106	5582
106	6023
107	7543
107	7046
107	327
107	4040
107	297
107	2218
107	4907
107	2290
107	5294
107	1328
107	1138
107	4339
107	5716
107	213
107	2512
107	3097
107	2459
107	1692
107	1787
107	5792
108	7000
108	3451
108	4228
108	3791
108	2776
109	3193
109	3827
109	7575
109	648
109	2617
109	6446
110	6273
110	1234
110	6242
110	3040
111	2309
111	5894
111	6411
111	4876
111	525
111	4625
111	2578
111	2836
111	1561
111	1818
111	4641
111	4905
111	6443
111	4397
111	814
111	6959
111	3378
111	5175
111	6456
111	6713
111	1851
111	2827
111	4932
111	2629
111	3400
111	6218
111	2616
111	1876
111	1877
111	7002
111	5726
111	1510
111	6753
111	867
111	4667
111	5989
111	1640
111	4717
111	7534
111	3951
111	6974
111	7537
111	5490
111	7060
111	2934
111	5243
111	1150
111	5762
111	5356
111	7561
111	5613
111	152
111	1938
111	6547
111	7316
111	2200
111	153
111	6811
111	6813
111	2977
111	6819
111	2983
111	1448
111	3503
111	3764
111	3767
111	2493
111	1224
111	4771
111	3025
111	2266
111	2267
111	2268
111	5858
111	7142
111	2791
111	3560
111	4861
111	486
111	6381
111	3057
111	4851
111	1269
111	2038
111	4181
111	253
111	4607
111	6002
112	5962
112	1622
112	1223
113	5128
113	2700
113	3343
113	2756
113	2968
113	4503
113	3096
113	3874
113	1572
113	3877
113	505
113	6956
113	4271
113	2353
113	2996
113	4537
113	3382
113	5688
113	2745
113	3901
113	5970
113	7489
113	707
113	4164
113	4037
113	7458
113	3531
113	2898
113	3668
113	983
113	1498
113	7386
113	575
113	2527
113	5217
113	485
113	5735
113	4434
113	233
113	3185
113	3059
113	1535
113	6649
113	3451
113	6783
114	3335
114	6793
114	2572
114	5645
114	399
114	4755
114	2708
114	6297
114	5403
114	6640
114	3615
114	291
114	3109
114	6696
114	3241
114	428
114	1326
114	1839
114	1335
114	2489
114	7227
114	7180
114	1349
114	7238
114	4810
114	2263
114	1317
114	6109
114	6622
114	5855
114	6370
114	5091
114	2152
114	381
114	5867
114	2032
114	1556
114	3702
114	6392
114	3962
114	379
114	764
114	7549
115	2849
115	5818
115	3252
115	7062
116	5654
117	5431
117	6567
117	1625
117	6208
117	4702
117	4512
118	3801
118	1413
118	1751
119	1465
120	4001
120	7261
120	3998
120	447
120	3342
121	2145
121	2642
121	5571
121	2277
121	5079
121	6889
121	443
121	3087
122	2338
122	3331
122	2949
122	5271
122	519
122	4034
122	6906
122	4942
123	6487
123	3174
123	5127
123	4946
123	5581
123	4427
123	5836
123	4685
123	5774
123	4848
123	7281
123	4146
123	2387
123	2359
123	3749
123	6429
123	1854
124	5865
124	6577
124	5891
124	7581
124	1742
125	5195
125	2989
125	4363
126	2992
126	7616
127	6563
127	5719
127	6578
127	701
127	3120
128	5455
129	291
130	1127
131	5034
131	3252
131	3166
131	7200
132	1678
132	2627
132	1350
132	3853
132	4995
132	5456
132	5458
132	4372
132	6127
132	663
132	3104
132	6545
132	6717
132	5733
132	167
132	4711
132	1834
132	5868
132	1006
132	6447
132	6324
132	2677
132	5930
132	5309
132	2452
133	6340
134	4706
134	5788
134	1735
134	586
134	685
134	5266
134	3892
134	725
134	4150
134	4506
134	6396
134	1919
135	653
136	3043
136	895
136	1989
136	3270
136	5527
136	888
136	1305
136	5978
136	1659
136	2511
136	3680
137	2374
137	6858
137	2187
137	5112
137	500
137	4366
137	272
137	5393
137	658
137	4564
137	469
137	6038
137	6871
137	2362
137	4884
137	2847
137	2849
137	2467
137	1382
137	6640
137	3505
137	2291
137	3252
137	6389
137	4920
137	5945
137	7285
137	2239
137	6932
138	4786
139	474
139	2604
139	3598
139	6871
139	2134
140	3316
140	6665
140	5450
140	7275
140	5096
140	6801
140	2676
140	2646
140	5464
140	2618
140	7030
140	214
141	5633
141	4840
141	3531
141	5544
141	436
141	6639
141	6739
141	3451
141	342
141	7191
141	2841
141	3642
141	5647
141	7166
142	2370
142	1692
142	213
142	7543
142	3447
143	6810
143	4101
143	2542
144	3521
144	4786
145	3099
145	3104
145	2556
145	6512
146	3134
146	5855
146	5760
147	6874
147	3556
147	2760
148	7337
148	6947
148	6768
149	5579
149	4779
149	1880
150	5444
150	3591
150	1800
150	5641
150	2378
150	5579
150	1880
150	1805
150	7566
150	2628
150	6102
150	7127
150	3224
150	6340
150	5726
150	1055
150	1044
150	1255
150	4330
150	2670
150	1876
150	1559
150	6201
150	2301
150	2452
151	4848
152	3057
152	5713
152	5894
152	1851
152	4316
152	525
152	1935
153	6713
153	5989
154	4393
154	6042
154	4544
155	4043
156	5625
156	6193
156	5793
156	2975
157	2549
158	5063
159	2233
159	347
159	6565
159	671
160	7417
160	7075
160	1044
160	7368
160	6201
160	5579
160	7404
160	5467
160	1903
160	400
161	4881
161	959
162	290
162	2630
162	2151
162	6920
162	2793
162	2635
162	4255
162	3889
162	5129
162	5747
162	4086
162	5707
162	5279
163	1301
164	4709
165	2305
165	4881
165	7588
165	973
165	2625
166	5169
167	7025
167	3843
167	3589
167	646
167	1006
167	6127
167	1678
167	6545
167	5458
167	5456
167	4692
167	2517
167	1144
167	6425
167	2677
167	2812
167	5309
167	4902
168	5890
168	3907
168	2692
168	5669
168	2471
168	3080
168	6257
168	1835
168	5378
168	7535
168	5969
168	3347
168	2388
168	2127
168	1463
168	7129
168	4357
168	668
168	4934
169	3715
169	3662
169	6447
170	4306
170	6179
170	7584
170	2736
170	3773
170	4032
171	4786
172	2755
172	375
172	2855
172	6233
172	1546
172	7036
173	4618
174	4883
175	7163
175	1955
175	934
175	777
175	1611
175	5075
175	5278
176	5154
176	3667
176	4836
176	7119
176	7416
176	6409
176	492
176	1774
176	6591
176	6062
177	4249
178	6386
178	437
178	7330
178	6770
178	1146
178	2367
179	3043
179	2788
179	5221
179	2695
179	3401
179	4394
179	7499
179	2893
179	6097
179	7225
179	7124
179	855
179	7609
179	4123
179	6004
180	4513
180	2881
180	6966
180	1463
180	6937
180	1835
180	7341
180	1310
180	2127
180	286
181	4258
182	3010
182	7532
182	1558
182	5832
183	6525
184	5969
184	3970
184	668
184	6342
184	4429
184	4938
184	2748
184	1181
184	6942
184	286
185	2178
185	3143
185	3081
185	5579
185	915
185	214
185	3224
185	3933
185	5726
185	3104
185	3681
185	4999
185	5096
185	3498
185	1006
185	6447
185	369
185	6324
185	1974
185	4330
185	6587
185	1151
185	6102
186	6109
186	3733
186	1296
187	6705
187	1222
187	998
188	4481
188	2627
188	2520
188	3912
188	5641
188	2892
188	7566
188	5456
188	7123
188	724
188	4117
188	5464
188	1678
188	4573
188	6075
188	3679
188	6176
188	1957
188	4142
188	1000
188	4969
188	4974
188	1006
188	3566
188	5360
188	7089
188	5746
188	2997
188	6070
188	5096
188	1849
188	6048
188	3260
188	1469
188	3390
188	5759
189	3451
189	6055
189	3343
189	4207
190	4812
191	5059
191	6124
191	861
191	6086
192	2084
192	6892
193	613
193	6102
193	2567
193	5605
193	2746
193	1550
193	2230
194	2476
195	883
195	6373
196	714
196	2855
197	1545
198	5745
198	6986
198	5044
198	2533
198	7374
199	273
199	5824
200	4930
200	2855
201	7483
202	7249
202	3657
202	1011
203	5569
203	2071
204	5945
204	4539
204	230
204	2187
205	6233
205	5079
205	4360
205	6409
205	5514
205	2651
205	4184
205	5455
205	3440
206	6801
207	5058
207	6391
208	5885
209	6146
209	1852
209	314
209	1960
210	2849
210	3044
210	7238
210	4136
210	5704
210	3598
210	6640
210	3505
210	3252
210	2239
210	1815
210	4057
210	5818
210	411
210	5855
210	320
211	1578
212	1666
212	7302
212	1946
212	1659
212	1643
212	3870
212	2319
213	7046
213	6023
213	4872
213	905
213	6539
213	4236
213	7055
213	7214
213	6418
213	3097
213	2459
213	1692
213	2606
213	5792
213	6697
213	5286
213	2855
213	5032
213	937
213	2218
213	4907
213	5294
213	2235
213	928
213	957
213	779
213	297
213	449
213	1015
213	6730
213	2512
213	5716
213	5723
213	4475
213	2146
213	4672
213	229
213	7543
213	1138
213	880
213	6513
213	2290
213	4339
213	1108
213	3447
213	7418
213	1787
213	7036
213	7552
214	6017
214	260
214	646
214	2567
214	3081
214	835
214	6801
214	1301
214	4631
214	3104
214	7075
214	4518
214	551
214	3498
214	5726
214	2865
214	4148
214	1974
214	2746
214	6587
214	2230
214	1678
214	1475
214	6340
214	5193
214	5579
214	720
214	4281
214	6102
214	2519
214	5464
214	986
214	2782
214	5601
214	613
214	5096
214	2421
214	3816
214	1006
214	6003
214	5109
214	2171
214	4350
214	1151
215	5763
215	7022
216	4612
217	642
217	1603
217	2052
217	5509
217	841
217	3128
217	6417
217	3027
217	919
217	2329
217	5765
217	6812
217	4319
217	4448
217	3811
217	5852
217	423
217	1964
217	7085
217	6769
217	4020
217	3894
217	2040
217	1658
217	6912
218	4258
218	4822
218	1001
218	1402
218	5548
218	6550
219	4697
219	5923
219	6773
219	4251
220	4562
220	1666
220	7353
220	4394
220	6520
220	2893
221	3808
222	7489
222	1410
222	4164
222	983
222	4423
222	5128
222	3531
222	3296
222	464
222	977
222	2898
222	788
222	6999
222	2968
222	1498
222	1627
222	2427
222	5664
222	3217
222	1572
222	5735
222	2855
222	4434
222	6889
222	6507
222	2745
222	1133
222	3185
222	5426
222	3382
222	5111
222	5688
222	4537
222	3451
222	380
222	509
222	6718
222	1791
222	3574
223	377
223	4388
223	959
223	951
223	3040
224	6081
224	3874
224	3190
224	712
224	6857
224	828
224	1629
224	5535
224	4896
225	3598
226	6261
226	4171
226	989
226	1056
227	7233
227	1860
227	6697
227	905
227	6730
227	6516
227	4305
227	5204
227	1752
227	1873
227	7593
227	4325
227	5286
227	937
227	2218
227	2795
227	7343
227	2290
227	4339
227	1108
227	3447
227	2237
228	6614
228	2095
229	6529
229	2948
229	3782
229	6023
229	6539
229	1298
229	1108
229	2459
229	1328
229	4190
229	1180
229	805
229	937
229	2218
229	7339
229	880
229	1138
229	4215
229	7552
229	297
229	1408
230	4539
230	2187
231	6225
231	1461
231	5302
231	278
232	6971
232	5808
233	3874
233	4164
233	3877
233	5128
233	3531
233	6956
233	238
233	3343
233	2898
233	3443
233	1498
233	485
233	3451
233	2108
233	3901
233	5824
234	4529
234	5867
234	6037
235	3593
235	4336
235	4232
235	2648
236	2897
236	6817
237	5794
239	1058
239	1854
239	2359
239	7352
240	3377
240	5525
240	3664
241	1850
241	3539
241	4651
241	3531
241	5488
242	2801
242	3345
242	2748
242	668
242	5889
242	7535
243	6045
244	2338
244	2707
244	3228
244	1397
244	822
244	5255
244	7010
244	6236
244	4301
244	6191
245	1281
245	1921
245	452
245	6438
245	6281
245	3406
245	1999
245	3598
245	4755
245	4564
245	4760
245	346
245	5020
245	1633
245	2043
245	800
245	1377
245	1018
245	2084
245	7461
245	1382
245	744
245	553
245	6954
245	2030
245	2799
245	5569
245	6698
245	5557
245	5371
245	5152
245	5597
245	2686
246	7136
247	633
247	6442
248	7484
249	4945
250	4053
250	1496
251	6196
251	807
252	602
252	563
252	3539
252	680
253	5858
253	3558
253	1561
253	3378
253	4905
253	6218
253	6713
253	5356
253	525
253	6959
253	1938
253	2836
253	2616
253	7065
253	7002
254	7441
254	6165
254	2118
254	551
254	4264
254	7304
254	2782
254	2304
254	1470
255	6180
255	1440
256	5867
256	1892
256	7238
256	6410
256	651
256	4004
256	2799
257	3326
258	5611
258	653
258	3463
258	5066
258	1611
258	877
258	3823
258	3856
258	7163
258	2037
258	2159
258	4331
258	2939
258	5278
258	4127
258	3232
259	2498
259	1965
260	673
260	1507
260	2261
260	4471
261	6113
261	3651
261	2276
261	4453
261	3531
261	2516
261	5681
261	6674
261	4276
261	3190
261	1850
261	6437
261	3451
261	4096
261	4299
261	1311
261	5664
262	5371
263	7358
264	3482
265	6324
265	7101
266	3260
267	6177
267	1507
267	1012
267	1957
267	1293
267	5096
267	649
267	4522
267	507
267	1805
268	5207
268	2904
269	377
269	4042
269	5965
269	3751
270	439
271	5170
272	4901
272	3410
272	6515
272	4909
272	6707
272	4080
272	2929
272	5938
272	2291
272	5855
272	4022
272	379
272	287
272	1435
272	2239
272	3872
273	2681
273	464
274	3074
274	4126
274	3520
275	7192
276	4993
276	6161
276	3299
276	2471
277	4812
278	4874
278	661
278	2911
278	5602
279	4276
279	1212
280	660
280	3598
281	1009
281	3603
281	6028
281	981
281	5578
281	348
281	1327
282	1556
282	3598
283	5330
283	3460
283	600
283	6484
283	6731
283	5644
284	2782
284	1628
284	1957
284	646
284	4681
284	6572
284	6447
284	5456
284	7156
284	2805
284	1849
284	3269
284	3260
284	3742
285	1388
285	5789
286	5252
286	6942
286	6342
286	3080
286	7134
286	3532
286	5969
286	602
286	668
286	1181
286	6971
286	3616
286	4849
286	3312
286	2801
286	434
286	6195
286	1908
286	5815
286	4155
287	6798
287	2981
287	7238
287	1335
288	6961
288	3890
288	660
288	2007
288	3211
288	524
288	459
288	2816
289	1876
290	2625
290	6920
290	5129
290	7498
290	3531
290	3756
290	2144
291	6147
291	3334
291	4104
291	3593
291	6667
291	3086
291	5652
291	2327
291	3241
291	3870
291	3615
291	2849
291	2084
291	3109
291	2090
291	4810
291	1839
291	3166
291	5855
291	7227
291	3388
291	2877
291	7238
291	5704
291	1867
291	3406
291	2446
291	7508
291	2648
291	5979
291	7518
291	1892
291	7485
291	4203
291	7533
291	368
291	2929
291	1394
291	1556
291	7285
291	5751
291	1130
291	3962
291	379
291	381
291	2667
291	5760
291	6793
291	5770
291	6798
291	1679
291	3219
291	2453
291	1175
291	2715
291	2981
291	925
291	7076
291	2725
291	2726
291	4521
291	3500
291	5549
291	2735
291	3505
291	3252
291	7350
291	6634
291	952
291	1525
291	5565
291	4798
291	5823
291	1245
291	4040
291	6858
291	1235
291	3284
291	6522
291	3545
291	4901
291	6109
291	5854
291	2015
291	7392
291	6370
291	5091
291	4070
291	3048
291	3709
291	4844
291	1261
291	2799
291	1010
291	1013
291	4087
291	6392
291	6650
291	764
291	6141
291	6143
292	4801
292	7569
292	371
292	3140
292	7144
292	6953
292	3853
292	1006
292	6545
292	4009
292	2163
292	2773
292	824
292	1941
292	5659
292	2814
293	5275
294	6818
295	5489
295	2075
295	6692
296	4258
296	943
296	5794
297	449
297	1860
297	5061
297	3782
297	6023
297	1787
297	6539
297	4907
297	2573
297	6286
297	7055
297	2512
297	1298
297	1108
297	2459
297	1328
297	5792
297	4190
297	7046
297	2146
297	2855
297	805
297	5286
297	4903
297	2290
297	937
297	2218
297	880
297	1138
297	1845
297	1015
297	4475
297	1276
297	779
297	1279
297	7552
298	2845
298	2133
298	3040
299	3436
300	1347
300	4388
300	2066
300	4008
300	2025
300	1898
300	4651
300	3651
300	6064
300	2841
300	4933
300	644
300	2005
300	7031
300	4217
300	1850
300	667
300	818
300	2495
301	2233
301	1796
302	4713
302	1227
302	3702
303	1058
303	6648
303	4471
303	5288
303	4603
303	1528
303	4365
303	366
304	5517
304	4280
305	6018
306	6035
306	6830
307	3461
307	4935
307	683
307	1611
307	6223
307	3856
307	2833
307	4756
307	3993
307	2973
307	5278
307	5791
307	739
307	7047
307	7016
307	3369
307	5611
307	3438
307	1210
307	7163
307	2300
307	6846
308	6481
308	7490
308	4147
308	4658
308	4677
308	662
308	2018
308	6409
308	3787
308	1793
308	6992
309	1945
309	6116
309	4720
310	1953
310	4277
311	1530
312	6913
312	7172
312	800
313	2057
313	5331
313	3846
313	4935
313	761
313	5611
313	3135
313	3823
313	3856
314	1346
314	2501
314	2097
314	6146
314	4329
314	4610
314	587
314	4751
314	3294
314	2352
314	7556
314	6933
314	7621
314	5595
314	1852
314	7070
314	2496
315	6502
315	2791
315	4024
315	1465
315	4986
315	7099
315	1800
315	2886
316	4706
316	603
316	4648
316	4525
316	7440
317	5641
317	7328
317	7304
318	6885
319	1349
319	4944
320	3298
320	6388
320	2240
320	848
321	7285
321	630
322	7282
322	3530
322	3499
322	1326
322	5704
323	4533
323	3716
323	5012
323	6471
324	1385
324	3667
324	5518
324	5647
325	1753
325	4586
325	2518
325	7438
326	3708
326	2675
326	7580
326	2712
327	7543
327	3475
327	6903
327	2855
327	4984
327	3929
327	1328
328	3572
329	6098
329	2333
330	4881
330	5860
330	4517
330	4212
330	2392
330	2469
330	2996
331	1405
332	5160
333	726
334	1785
334	6130
335	3545
336	1666
336	3716
336	3401
336	6520
336	5906
336	2260
336	5335
336	1560
336	2457
336	5594
336	3613
336	2592
336	2913
336	5219
336	1317
336	4562
336	4457
336	1234
336	7084
336	7536
336	1946
336	4786
336	2708
336	1208
336	1981
337	7225
337	1690
337	7118
337	5502
338	691
338	2541
338	2855
338	1936
339	7049
339	1619
340	3074
341	3349
341	959
342	5633
342	3586
342	6103
342	7031
342	712
342	2570
342	3531
342	3756
342	3451
342	2558
343	2801
343	4628
343	1493
343	5304
343	1285
343	668
343	576
344	4889
344	908
344	4165
344	847
344	2839
344	7288
344	4105
344	7580
344	2712
344	3599
345	1475
345	1948
345	4310
345	3351
345	2230
346	1281
346	7461
347	7042
347	4261
347	2786
347	1725
347	4398
347	3550
347	4369
347	2233
347	6565
347	4061
347	5982
347	5888
348	1722
348	981
349	3729
349	4437
350	1678
350	3843
350	2525
350	4395
350	3853
350	1006
350	6127
350	5456
350	6545
350	5458
350	2165
350	6425
350	2677
350	720
350	5309
350	2206
351	6499
351	1933
352	2242
352	4486
353	6411
354	1552
355	2012
356	6919
356	711
357	3040
358	4556
359	4035
359	5636
359	3654
359	5417
359	7466
359	2636
359	3469
359	6478
359	1264
359	1557
359	4568
359	2617
359	757
359	1374
359	2143
360	1850
361	2849
361	2084
361	7238
361	3048
361	3241
361	5867
361	2413
361	2030
361	2799
361	3598
361	1556
361	3252
361	407
361	4920
361	3545
361	6235
362	3585
362	3351
362	1465
362	862
362	6207
362	432
363	6420
364	5042
364	4454
364	4786
365	3660
365	3252
365	2981
365	7238
365	5063
365	4378
365	6650
365	6892
365	4574
365	2735
367	6971
367	1796
368	4901
368	2477
368	6667
368	5549
368	3166
368	2768
368	952
368	5370
368	2187
368	2015
368	3710
369	540
369	3690
369	3081
369	3498
369	6860
369	6447
369	6193
369	1974
369	1706
369	2171
369	6492
369	6102
370	1940
370	4150
370	6776
370	1898
370	6363
370	2092
370	5487
371	7569
371	2163
371	1941
371	2773
371	7144
371	6953
371	2405
371	7101
372	1387
372	5415
373	3585
373	2511
374	5666
374	6723
375	5057
375	2914
375	2821
375	4327
375	1288
375	1779
375	2776
375	3280
375	5912
375	7603
375	2806
375	7000
375	7161
375	1701
375	834
376	4194
376	3635
376	5013
376	6760
376	5066
376	5611
376	574
376	4739
376	3856
377	7619
377	5556
377	4485
377	2630
377	3880
377	635
378	900
379	6147
379	4844
379	6790
379	5511
379	1544
379	6793
379	5770
379	7576
379	3598
379	4755
379	1556
379	2453
379	1839
379	407
379	6106
379	6297
379	5531
379	3109
379	5403
379	3615
379	3398
379	7076
379	4901
379	2726
379	3241
379	3500
379	2735
379	3505
379	2738
379	2879
379	5557
379	2015
379	1335
379	952
379	2327
379	7227
379	2877
379	2239
379	3702
379	1349
379	7238
379	5704
379	4810
379	5091
379	5080
379	3545
379	474
379	6109
379	3166
379	5855
379	6370
379	2725
379	764
379	3645
379	6892
379	2030
379	2799
379	1780
379	7285
379	5823
379	4087
379	6392
379	3962
379	7548
379	5270
380	3531
380	7502
381	1281
381	3265
381	3969
381	7238
381	2056
381	3082
381	5455
381	848
381	6932
381	7253
381	6871
381	6842
381	6106
381	6224
381	2849
381	6370
381	4901
381	2792
381	1832
381	2095
381	2929
381	3252
381	6327
381	6037
381	7227
381	5695
382	2945
382	4545
382	6917
382	2999
382	1229
382	6477
382	3470
382	3921
382	3283
382	3927
382	601
382	1882
382	6758
382	7228
382	999
382	7335
382	1707
382	5676
382	7406
382	3121
382	5492
382	1911
382	6588
382	3006
383	6130
383	7099
384	7333
384	3531
384	1133
384	3752
385	4457
386	434
386	4878
386	6086
386	4438
386	5624
386	861
386	2622
386	4880
387	1675
388	5644
388	7261
388	6814
389	7302
390	5963
390	5876
390	999
390	2999
391	7225
391	2260
392	2514
392	4786
393	1377
393	2824
393	4420
393	3808
394	602
394	1835
394	6503
394	1463
394	5064
395	6163
395	1415
396	1967
396	1496
397	1601
397	2067
397	6800
397	4432
398	1793
398	4658
398	5957
398	4360
398	3834
398	539
398	6208
399	1317
399	2726
399	4902
399	2032
399	4318
399	3615
399	1862
400	1548
400	3241
400	5828
400	3614
401	4755
401	582
401	4199
401	4521
401	6650
401	5371
401	3949
401	3406
401	3598
402	6200
403	441
403	5385
403	4739
403	6478
403	3464
404	4007
405	2671
406	3250
406	6253
407	4354
407	1027
407	5125
407	3334
407	3465
407	7128
407	3598
407	913
407	1556
407	6106
407	6297
407	5531
407	7238
407	7203
407	2084
407	3109
407	2726
407	1832
407	3241
407	428
407	2735
407	5680
407	3505
407	4361
407	3252
407	1335
407	952
407	5565
407	2572
407	1349
407	3398
407	5704
407	4810
407	7076
407	5718
407	6871
407	5080
407	3545
407	2725
407	6109
407	6751
407	5091
407	740
407	1382
407	3048
407	4844
407	2030
407	6790
407	7285
407	4087
407	3962
407	764
408	2163
408	506
408	1750
408	5896
408	4013
408	7451
408	5917
408	766
408	3711
408	3775
409	4786
409	2475
410	4258
410	616
410	7053
410	5195
410	5836
410	3021
410	3454
410	977
410	4086
410	3831
410	3582
410	2811
410	5596
410	4427
